,rules,support,confidence,lift
183,{SBCF_0=high} => {SBEG_2=low},0.332134256,0.925737106,0.9874147846
181,{SBCF_0=high} => {SBBE_2=low},0.3109776545,0.8667686295,0.9806039438
82,{SBCF_0=medium} => {SBVT_2=low},0.168886992,0.5020389669,0.9776422815
73,{SBCF_0=medium} => {SBGR_2=high},0.144956254,0.4309016765,0.9734086973
75,{SBCF_0=medium} => {SBGR_4=high},0.1483705759,0.4410512007,0.9727561714
76,{SBCF_0=medium} => {SBRF_2=low},0.1546200043,0.4596284549,0.9687844379
176,{SBCF_0=high} => {SBGO_4=low},0.2616224126,0.7292038406,0.9677579635
68,{SBCF_0=medium} => {SBBR_2=high},0.1386153705,0.41205256,0.9645729056
74,{SBCF_0=medium} => {SBGR_3=high},0.1462061397,0.4346171273,0.9617340547
70,{SBCF_0=medium} => {SBGR_1=high},0.1395604061,0.4148618034,0.9616784493
178,{SBCF_0=high} => {SBBE_3=low},0.2929610097,0.8165519585,0.9612888995
175,{SBCF_0=high} => {SBBE_0=low},0.2575679054,0.7179029654,0.9595538658
173,{SBCF_0=high} => {SBGO_2=low},0.2475383349,0.6899481689,0.9552747672
180,{SBCF_0=high} => {SBBE_4=low},0.3006737189,0.8380491121,0.953836613
71,{SBCF_0=medium} => {SBBR_3=high},0.1387373106,0.412415043,0.9526407054
172,{SBCF_0=high} => {SBGO_1=low},0.2380574947,0.6635228142,0.9466158776
67,{SBCF_0=medium} => {SBGL_3=high},0.1349266835,0.401087449,0.9447703282
165,{SBCF_0=high} => {SBFZ_4=low},0.2053470719,0.5723510919,0.9444080919
170,{SBCF_0=high} => {SBFL_2=low},0.2282108344,0.6360778316,0.9399613078
169,{SBCF_0=high} => {SBFL_3=low},0.2253147578,0.6280057779,0.9367257881
171,{SBCF_0=high} => {SBFL_4=low},0.2269304637,0.6325091342,0.9309133672
174,{SBCF_0=high} => {SBGO_3=low},0.2436057678,0.6789871697,0.9258736335
155,{SBCF_0=high} => {SBRF_3=low},0.1616925281,0.4506755034,0.919658385
164,{SBCF_0=high} => {SBFZ_1=low},0.1951955614,0.5440564194,0.9194107839
168,{SBCF_0=high} => {SBFL_1=low},0.218364174,0.608632849,0.9182680225
167,{SBCF_0=high} => {SBGO_0=low},0.2075724781,0.5785538279,0.9142203967
