,rules,support,confidence,lift
73,{SBFZ_0=medium} => {SBFZ_2=low},0.09316221077,0.5634218289,0.9538074136
157,{SBFZ_0=high} => {SBBE_0=low},0.2035179709,0.709835194,0.9487704291
81,{SBFZ_0=medium} => {SBFL_4=low},0.1065146481,0.6441740413,0.9480815271
90,{SBFZ_0=medium} => {SBBE_4=low},0.13770082,0.832780236,0.9478397724
149,{SBFZ_0=high} => {SBGO_0=low},0.1714477334,0.597979798,0.9449169668
131,{SBFZ_0=high} => {SBKP_4=low},0.1190135049,0.4150983519,0.9444732773
136,{SBFZ_0=high} => {SBRF_1=low},0.1285858001,0.4484848485,0.943356748
151,{SBFZ_0=high} => {SBFL_3=low},0.1804103283,0.6292397661,0.9385663899
89,{SBFZ_0=medium} => {SBBE_1=low},0.1352620187,0.8180309735,0.9380504098
70,{SBFZ_0=medium} => {SBVT_3=low},0.08313264031,0.5027654867,0.9377503987
139,{SBFZ_0=high} => {SBVT_0=low},0.1359631741,0.4742158426,0.9365827133
142,{SBFZ_0=high} => {SBVT_3=low},0.1430052129,0.4987772461,0.9303115941
68,{SBFZ_0=medium} => {SBVT_1=low},0.07795018748,0.4714233038,0.9251075996
88,{SBFZ_0=medium} => {SBBE_3=low},0.1294088955,0.7826327434,0.9213573744
76,{SBFZ_0=medium} => {SBFL_0=low},0.09425967137,0.5700589971,0.9194436661
87,{SBFZ_0=medium} => {SBEG_0=low},0.1215742463,0.7352507375,0.9167368559
71,{SBFZ_0=medium} => {SBVT_4=low},0.0853275615,0.516039823,0.9162465123
85,{SBFZ_0=medium} => {SBBE_0=low},0.1125506813,0.6806784661,0.9097993531
86,{SBFZ_0=medium} => {SBGO_4=low},0.1133432918,0.6854719764,0.9097195146
74,{SBFZ_0=medium} => {SBFZ_1=low},0.08868091333,0.536320059,0.9063369685
145,{SBFZ_0=high} => {SBFZ_2=low},0.1519068378,0.5298245614,0.89693116
140,{SBFZ_0=high} => {SBVT_1=low},0.1306587812,0.4557150452,0.8942821624
82,{SBFZ_0=medium} => {SBGO_1=low},0.1030698412,0.623340708,0.8892900119
144,{SBFZ_0=high} => {SBFZ_3=low},0.1455964394,0.507814992,0.8787642532
147,{SBFZ_0=high} => {SBFZ_4=low},0.1515105326,0.5284423179,0.8719564062
146,{SBFZ_0=high} => {SBFZ_1=low},0.1461146846,0.5096225412,0.8612203503
135,{SBFZ_0=high} => {SBRF_2=low},0.1163003384,0.4056353004,0.8549800654
138,{SBFZ_0=high} => {SBRF_3=low},0.1195317501,0.4169059011,0.8507473888
72,{SBFZ_0=medium} => {SBFZ_3=low},0.07660884675,0.4633112094,0.8017512979
