,rules,support,confidence,lift
89,{SBBE_0=high} => {SBRF_3=low},0.1091058745,0.4747943752,0.9688758873
87,{SBBE_0=high} => {SBRF_1=low},0.1044721519,0.4546298753,0.9562823853
102,{SBBE_0=high} => {SBFL_1=low},0.1450781941,0.6313345715,0.9525189931
100,{SBBE_0=high} => {SBFL_0=low},0.1335548578,0.5811886442,0.9373945863
86,{SBBE_0=high} => {SBRF_2=low},0.1016370454,0.4422923852,0.9322442404
104,{SBBE_0=high} => {SBFL_2=low},0.1440112185,0.6266914301,0.9260905929
113,{SBBE_0=high} => {SBBE_4=low},0.1844343505,0.8026001592,0.9134899213
116,{SBBE_0=high} => {SBEG_2=low},0.196384477,0.8546033431,0.9115417007
95,{SBBE_0=high} => {SBVT_4=low},0.1169100387,0.5087556381,0.9033131906
90,{SBBE_0=high} => {SBVT_0=low},0.1050513673,0.4571504378,0.9028783076
88,{SBBE_0=high} => {SBRF_4=low},0.1000823095,0.4355266649,0.9015891196
103,{SBBE_0=high} => {SBFL_3=low},0.1369996647,0.5961793579,0.8892538868
97,{SBBE_0=high} => {SBFZ_2=low},0.1202938756,0.5234810295,0.8861923006
91,{SBBE_0=high} => {SBVT_1=low},0.1036185715,0.4509153622,0.8848634018
110,{SBBE_0=high} => {SBEG_0=low},0.1626985337,0.7080127355,0.882775543
105,{SBBE_0=high} => {SBFL_4=low},0.1369082096,0.5957813744,0.8768582387
93,{SBBE_0=high} => {SBVT_3=low},0.1078255038,0.4692226055,0.8751867361
114,{SBBE_0=high} => {SBBE_2=low},0.1773008566,0.7715574423,0.8728883869
115,{SBBE_0=high} => {SBEG_1=low},0.1774227967,0.772088087,0.8668813499
98,{SBBE_0=high} => {SBFZ_1=low},0.1177636192,0.5124701512,0.866032578
94,{SBBE_0=high} => {SBFZ_0=low},0.1069109533,0.46524277,0.8490797031
99,{SBBE_0=high} => {SBFZ_4=low},0.1180379843,0.5136641019,0.8475716063
112,{SBBE_0=high} => {SBBE_1=low},0.1691308722,0.7360042452,0.8439889273
111,{SBBE_0=high} => {SBBE_3=low},0.1637959943,0.7127885381,0.839133018
96,{SBBE_0=high} => {SBFZ_3=low},0.11011188,0.4791721942,0.8291984325
